timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774951399.503109158,1774950911.674865007,54,Linear,27.75792025548646,25.195528186093064,18.46462814877091,21.089095445233315,19.952228459115204,25.195528186093064,25.195528186093064,25.195528186093064
1774951401.413132468,1774950913.631308078,55,Linear,53.54930464835248,33.18505972752577,26.823598078588855,29.588099059409338,27.002845382747537,33.18505972752577,33.18505972752577,33.18505972752577
1774951406.152064265,1774950918.365653038,56,Linear,50.19402378691642,23.40089933633511,13.301291449755452,18.148352125947497,12.93262173573358,23.40089933633511,23.40089933633511,23.40089933633511
1774951411.966780237,1774950924.301734924,57,Linear,43.2419518423678,37.25257508587064,28.80042968732085,31.83283420463591,30.66306996989161,37.25257508587064,37.25257508587064,37.25257508587064
1774951414.287945694,1774950926.598465919,58,Linear,61.31198395974193,32.744812410972905,23.780551703293106,29.310788375119156,23.770597909585646,32.744812410972905,32.744812410972905,32.744812410972905
1774951415.850651164,1774950928.159965991,59,Linear,42.39505461161743,28.62480511464553,17.536419730762486,21.356846802463924,18.85056734746214,28.62480511464553,28.62480511464553,28.62480511464553
1774951417.255241954,1774950929.506227970,60,Linear,44.14782536399524,10.702305990239427,13.995221536863557,13.364040360661,14.246573414527615,10.702305990239427,10.702305990239427,10.702305990239427
1774951419.918253836,1774950932.248255968,61,Linear,21.884550790704104,56.82535544462949,55.17583925017273,54.65694357690711,56.04644182121557,56.82535544462949,56.82535544462949,56.82535544462949
1774951421.554355596,1774950933.814755916,62,Linear,23.847999653691115,54.73628175996428,46.0211289079344,45.82040895712411,49.13167073229697,54.73628175996428,54.73628175996428,54.73628175996428
1774951423.955227033,1774950936.287607908,63,Linear,37.765231158229206,35.87129567577683,30.10547720654381,36.69390909929006,32.238757137032955,35.87129567577683,35.87129567577683,35.87129567577683
1774951428.990507567,1774950941.282418966,64,Linear,41.99083093585484,36.79125402198623,37.42928576207733,39.255423447346374,35.88911296342433,36.79125402198623,36.79125402198623,36.79125402198623
1774951429.949130355,1774950942.178163051,65,Linear,35.27937632477013,38.26105406702954,35.50367761366035,36.497101852944354,35.416789041268736,38.26105406702954,38.26105406702954,38.26105406702954
1774951433.719186804,1774950945.896328926,66,Linear,24.121887058032545,43.78408119390102,38.91256379758106,37.34661154168635,40.214086468986636,43.78408119390102,43.78408119390102,43.78408119390102
1774951436.925185097,1774950949.184432029,67,Linear,37.39587202595666,38.7506786167077,38.38044525581185,39.40393734633865,37.959290330690685,38.7506786167077,38.7506786167077,38.7506786167077
1774951457.010281963,1774950969.198260068,68,Linear,23.351117168153213,37.97801529509809,32.35489063985379,34.20905458471164,33.97243449635862,37.97801529509809,37.97801529509809,37.97801529509809
1774951492.041070880,1774951004.234855890,69,Bias,16.9974409646348,16.9974409646348,16.9974409646348,16.9974409646348,16.9974409646348,16.9974409646348,16.9974409646348,16.9974409646348
1774951494.101352287,1774951006.392688989,70,Bias,17.938411876778964,15.420327068063157,15.420327068063157,15.420327068063157,15.420327068063157,15.420327068063157,15.420327068063157,15.420327068063157
1774951495.903319029,1774951008.179322004,71,Bias,10.600278801080089,16.117597130034365,16.117597130034365,16.117597130034365,16.117597130034365,16.117597130034365,16.117597130034365,16.117597130034365
1774951499.331827886,1774951011.547285079,72,Simple Radial,46.04288737682859,54.66647949982636,54.66647949982636,54.66647949982636,54.66647949982636,54.66647949982636,54.66647949982636,54.66647949982636
1774951502.351717148,1774951014.570183992,73,Simple Radial,45.861775743271984,36.3790845858846,14.175957044086669,75.65634549334139,14.106809488751486,36.3790845858846,36.3790845858846,36.3790845858846
1774951505.601901948,1774951017.897941112,74,Simple Radial,18.355099033444166,26.713682688729232,17.571332961444583,6.390253270748257,13.0348239079009,26.713682688729232,26.713682688729232,26.713682688729232
1774951513.064106102,1774951025.194741010,75,Simple Radial,27.537066449997326,20.08093760459182,41.70845254813299,47.53751158282389,39.577747255807715,20.08093760459182,20.08093760459182,20.08093760459182
1774951514.756549675,1774951027.041363000,76,Simple Radial,27.464680771386444,20.745073830788243,26.74386530359367,22.753599277692363,27.06391169808967,20.745073830788243,20.745073830788243,20.745073830788243
1774951516.575239559,1774951028.843564033,77,Simple Radial,26.60699436149122,21.288073314795255,26.075033013129953,23.494246008580312,26.318387268954858,21.288073314795255,21.288073314795255,21.288073314795255
1774951519.766282862,1774951032.051173925,78,Simple Radial,27.49134835012253,22.027471747015557,23.364968199581668,25.539830893976962,24.51529029567514,22.027471747015557,22.027471747015557,22.027471747015557
1774951521.194379214,1774951033.487431049,79,Simple Radial,25.024071251549152,15.111437492997618,13.358837129678951,17.3103304718884,15.138028822450824,15.111437492997618,15.111437492997618,15.111437492997618
1774951523.380278472,1774951035.629441976,80,Bias,47.43908197918358,39.01284995762646,48.06872283575215,37.00086469855521,44.158717988820534,39.01284995762646,39.01284995762646,39.01284995762646
1774951525.228965202,1774951037.485548019,81,Bias,23.722942869818734,13.23321287158084,9.04588300826116,10.605599474036147,10.19932099779963,13.23321287158084,13.23321287158084,13.23321287158084
1774951527.820293177,1774951040.058634042,82,Bias,47.668493400561466,33.098607301492706,46.81105385979521,30.643934546187435,42.7827442178596,33.098607301492706,33.098607301492706,33.098607301492706
1774951529.896602283,1774951042.185633897,83,Bias,26.075005540330913,18.676485570388785,13.985599655636786,14.633783508336009,15.613959221187507,18.676485570388785,18.676485570388785,18.676485570388785
1774951531.839790520,1774951044.136884927,84,Bias,14.237547404868454,11.658510321643753,7.133204223351312,9.40405716750145,7.298607432905774,11.658510321643753,11.658510321643753,11.658510321643753
1774951535.674400105,1774951047.915232896,85,Bias,14.881998057331547,22.48160787643681,18.530966243084702,22.060764653917154,18.38294242683801,22.48160787643681,22.48160787643681,22.48160787643681
