timestamp,input_id,status,button_status,percent
timestamp,x,y,z
timestamp,LX,LY,RX,RY,LT,RT,DPAD_X,DPAD_Y,A,B,X,Y,LB,RB,LT,RT,BACK,START,LS,RS,UP,DOWN,LEFT,RIGHT
2024-08-07 17:49:58.384227,S1Y_-1,active,0,1.0
2024-08-07 17:49:58.384227,TR,inactive,0,0.0
2024-08-07 17:49:58.385341,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.393914,0.42543052673339843,0.6991774495442709,1.0
2024-08-07 17:49:58.428934,0.3822825622558594,0.6436347961425781,1.0
2024-08-07 17:49:58.433747,S1Y_-1,active,0,1.0
2024-08-07 17:49:58.433747,TR,inactive,0,0.0
2024-08-07 17:49:58.434647,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.463845,0.37608489990234373,0.6493475850423177,1.0
2024-08-07 17:49:58.490493,0.37318954467773435,0.6488336690266927,1.0
2024-08-07 17:49:58.510118,S1Y_-1,active,0,0.7752230499999999
2024-08-07 17:49:58.510118,TR,inactive,0,0.0
2024-08-07 17:49:58.510118,S1X_+1,inactive,0,0.22477695000000003
2024-08-07 17:49:58.511385,0.0,-0.7752230763435364,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.525895,0.3711412048339844,0.6442803446451822,1.0
2024-08-07 17:49:58.538447,S1Y_-1,active,0,0.6512735266666666
2024-08-07 17:49:58.538447,TR,inactive,0,0.0
2024-08-07 17:49:58.538447,S1X_+1,inactive,0,0.3487264733333334
2024-08-07 17:49:58.541830,0.0,-0.6512735486030579,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.554228,0.3737549591064453,0.6495896402994792,1.0
2024-08-07 17:49:58.585082,0.37760574340820313,0.650927734375,1.0
2024-08-07 17:49:58.601728,S1Y_-1,inactive,0,0.44055031666666655
2024-08-07 17:49:58.601728,TR,inactive,0,0.0
2024-08-07 17:49:58.601728,S1X_+1,active,0,0.5594496833333334
2024-08-07 17:49:58.611288,0.3738890838623047,0.6455712890625,1.0
2024-08-07 17:49:58.603073,0.5594496726989746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.635318,0.3759207916259766,0.6516761779785156,1.0
2024-08-07 17:49:58.660194,S1Y_-1,inactive,0,0.24848095666666653
2024-08-07 17:49:58.660194,TR,inactive,0,0.0
2024-08-07 17:49:58.660194,S1X_+1,active,0,0.7515190433333334
2024-08-07 17:49:58.665818,0.3757405090332031,0.6522867329915365,1.0
2024-08-07 17:49:58.662761,0.7515190243721008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.692528,0.3750392150878906,0.6481602478027344,1.0
2024-08-07 17:49:58.713867,S1Y_-1,inactive,0,0.06926902666666651
2024-08-07 17:49:58.713867,TR,inactive,0,0.0
2024-08-07 17:49:58.713867,S1X_+1,active,0,0.9307309733333334
2024-08-07 17:49:58.729749,0.37884513854980467,0.645939229329427,1.0
2024-08-07 17:49:58.714884,0.9307309985160828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.762081,0.3759125518798828,0.6471204121907552,1.0
2024-08-07 17:49:58.783862,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:58.783862,TR,inactive,0,0.0
2024-08-07 17:49:58.783862,S1X_+1,active,0,1.0
2024-08-07 17:49:58.784814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.796132,0.3764064025878906,0.6502772521972656,1.0
2024-08-07 17:49:58.818132,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:58.818132,TR,inactive,0,0.0
2024-08-07 17:49:58.818132,S1X_+1,active,0,1.0
